"[-0.01472847571130842,-0.009802458342164755,-0.012947861148859374,-0.16925639775581658,-0.041960095055401325,-0.07264712901087478,0.0914750446099788,0.16008438915014267,0.14427239866927266,0.04789039492607117,0.015119389398023486,-0.10270459900493734,0.11926540013519116,0.08047035546042025,0.06432091630995274,0.13221220206469297,-0.005877868534298614,0.06694281689124182,0.038465761637780815,0.007803006563335657,0.17077660746872425,0.02133970079012215,0.02369079546770081,-0.06304099143017083,-0.04901051730848849,-0.0445613928604871,-0.17907833470962942,0.02715032547712326,0.010753031121566892,0.12811446726482245,0.04814072884619236,-0.11293743480928242,0.11919517302885652,-0.20737276211730205,-0.0949299237690866,-0.0021598449675366282,-0.12108183093369007,-0.026717648841440678,-0.010185285471379757,-0.004909479524940252,0.05933639785507694,-0.15263414522632957,0.07809691343572922,-0.13317869463935494,-0.04650687496177852,0.0025505932280793786,0.07706659752875566,-0.04464120860211551,-0.03815043671056628,0.06578940083272755,0.04025572491809726,0.22533979639410973,0.05922891618683934,-0.19906686805188656,-0.11527671338990331,-0.11267820897046477,-0.11868631606921554,-0.11312292143702507,0.018200561869889498,0.0626475478784414,-0.09570825094124302,0.07315722852945328,-0.0842256061732769,-0.01875099609605968,-0.021815922140376642,-0.061294775470742024,0.09957992431009188,-0.06888918520417064,-0.018531309091486037,-0.018491691298549995,0.0869789229836897,0.047126675490289927,-0.10685594589449465,-0.07062688944279216,0.09498768197954632,0.06100984592922032,-0.00926348939538002,0.0477118783746846,0.007790619973093271,-0.04676064429804683,0.1064431278500706,-0.01938771642744541,0.010003574192523956,0.03705273475497961,0.22328555840067565,0.09817383671179414,0.13437876291573048,-0.17843245685799047,0.05030436743982136,-0.121874900883995,-0.0903567629866302,-0.10972799640148878,-0.0041374871507287025,0.03802317101508379,-0.0076696809264831245,0.1324517303146422,0.024712630547583103,-0.09034027950838208,-0.09761007176712155,-0.05613865004852414]",0
"[0.008941658870422874,0.08263410052115268,0.03598238896070556,-0.02522578966719183,6.31169162013314E-5,-0.0523106236518784,0.07079431723633951,0.0128041072325273,0.005468663505532525,-0.03224978392774409,0.09035804241218351,-0.11358644720166922,-0.0653909177265384,0.05099307919259776,0.02870538957755674,-0.09412843141366135,-0.06148901844227856,-0.02220699538222768,0.06459162337705493,0.09107016247104514,-0.004144470088332045,0.00739761001684449,0.06173122826625001,-0.060837640427052975,-0.044523862275210296,-0.0440076936819506,0.014440372247587551,-0.01722651228986003,-0.04033066569404169,0.004154502075504173,-0.05949681167575446,0.042476255023344,-0.022074203853580086,0.030536866873841394,0.028259971052069555,-0.06725058776580475,0.0013555472886020486,-0.12373529810627754,0.11105739663947713,-0.005601639139719985,0.03946680850243535,-0.07348873652517796,0.08592470489781011,-0.07119206059724092,-0.11565928770737215,-0.016460450874133545,0.009603467600589449,-0.12010184641588818,-0.00711193649542772,0.027215884998440742,0.034255302087827164,-0.017923584631220863,0.004313043742017313,-0.08575538173317909,0.08708777744323015,0.0014268417250026357,0.030907438559965656,-0.10829285616901788,0.04233957590027289,0.04243767938830636,-0.06206810068000447,0.019354292868890545,0.01822945661842823,0.06372414757920937,0.05182532716373151,0.035875753721814944,0.048339604082601996,0.05535030931192027,0.013823255642571234,0.13741261943836106,0.03946761278943582,-0.04915116270157424,-0.13643414357846434,0.03437544870857065,0.013792559695006772,0.06589622507718476,0.013712909580631689,-0.0896379178897901,0.04260116699151695,0.01778511093421416,0.028901829320768065,-0.09256002720212564,-0.045687803998589516,-0.03217208542099053,0.06972988802854987,0.023472403684122997,-0.10430332950570367,0.07400280084799636,0.038009038364345375,-0.007925421168858355,0.0039121214808388195,-0.026050970127636738,0.03324683789502491,0.03391798960298977,0.03664667455648834,0.00818619741634889,0.051334970292042606,0.017099756916815586,-2.3532709614797073E-4,0.06398384518582713]",1
"[0.08668463118374348,-0.33700956404209137,-0.11955156177282333,-0.3378937691450119,-0.10492977686226368,0.001117520034313202,0.05702052265405655,0.1033584214746952,0.19182990491390228,-0.1119837649166584,0.08436125284060836,0.13121216371655464,0.2063707709312439,0.274854451417923,0.007464852184057236,-0.032840315252542496,-0.046839289367198944,0.18639091402292252,0.36128421127796173,-0.19878477603197098,-0.016115007922053337,0.017345797270536423,-0.0842626541852951,0.23807945102453232,-0.093687754124403,-0.25692322850227356,-0.09280093759298325,-0.019157638773322105,0.3193470314145088,0.23938234895467758,-0.3194612115621567,-0.13666048645973206,0.27007871866226196,-0.16395746916532516,0.31905990839004517,0.21451474726200104,-0.020659097470343113,0.11018484830856323,0.34716422855854034,-0.06050143390893936,-0.047017006028909236,-0.20323677361011505,-0.04830561578273773,-0.1515827812254429,-0.11978399008512497,-0.16826900839805603,-0.032025229185819626,-0.23387078195810318,0.1066570458933711,-0.03350188955664635,-0.12048463895916939,-0.10149798542261124,0.3767998069524765,-0.11026735207997262,-0.028169807977974415,0.06148373708128929,-0.3184775710105896,0.1937908474355936,0.08554728701710701,-0.11489594541490078,-0.03284401446580887,-0.07857824675738811,-0.23265045136213303,-0.020469512324780226,0.029059557244181633,0.022518423153087497,-4.949998110532761E-4,-0.1818120963871479,-0.004431644454598427,0.20714640617370605,0.012744367122650146,0.17795353941619396,0.12192600965499878,0.25010398775339127,-0.2775738723576069,-0.02231432218104601,-0.034157536923885345,-0.12665062490850687,0.13112999685108662,0.03289434686303139,0.34698355197906494,0.020008709281682968,0.1115910355001688,0.11172992456704378,0.1260931888828054,0.006116561125963926,0.14036723226308823,0.029751677066087723,0.10415946692228317,-0.07167220581322908,0.10262160003185272,0.07431305176578462,0.08058610372245312,0.16072455048561096,0.19183112680912018,-0.06276566535234451,-0.22334091365337372,0.056092394515872,-0.14987066015601158,-0.004514969885349274]",0
"[-0.0040490080912907915,-0.036281948598722615,0.008289164553085962,-0.016365477194388706,-0.026815898716449738,-0.05720026418566704,0.05650391553839047,-0.0027942665231724577,0.03065369961162408,0.040898848325014114,0.018404057249426842,-0.05426686878005663,0.006065673854512473,0.010762376089890797,-0.037868212442845106,-0.02427570552875598,0.02312821956972281,0.03015453089028597,-0.0457252967171371,0.004710882281263669,0.08303984557278454,0.07886978735526402,-0.0374822448939085,-0.04316786304116249,-0.007348816919450958,-0.03169889934360981,-0.01881556026637554,0.0409686987598737,0.009667535622914631,0.011560025935371716,-0.028211881096164383,-0.009434141839543978,0.021501379242787756,0.010169310340036947,0.0089529516796271,-0.09050705392534533,-0.00529057594637076,-0.0575447737549742,-0.015958267264068127,0.012503462998817364,0.03901687388618787,-0.02031889682014783,0.017435521508256592,-0.0339601831510663,-0.015111910800139109,0.004602737569560607,-0.00860364952435096,-0.014579692234595616,-0.04514432822664578,-0.018768736471732456,-0.028484933699170746,0.01895280135795474,0.011292511286834875,0.005838279922803243,0.01785646347949902,0.035756537690758705,0.012985978585978348,-0.04173345987995465,0.02380909778488179,0.009929985855706036,0.028752236316601433,0.018839944154024124,-0.024185946055998404,0.023988266785939533,-0.031782329082489014,-0.012521290220320225,0.00311167041460673,0.04224640068908532,0.018333167458573975,0.04726117725173632,-0.025600678597887356,0.020123259474833805,-0.07103749550879002,-0.009576926201892395,0.021736275404691696,0.04097074891130129,-0.062318749725818634,-0.02373552694916725,1.1955791463454564E-4,-0.020522547885775566,0.02498842403292656,-0.01624693488702178,0.011015884578227997,-0.045164654341836766,0.031084598352511723,0.05287937602649132,0.0060952504475911455,-0.010216937400400639,-0.030325885862112045,-0.02503887191414833,-0.029194592187801995,0.04475777472058932,0.04074919503182173,0.03905510902404785,-0.021612750366330147,-0.005569250633319219,0.03674969791124264,-0.0015483718210210402,-0.022057109201947846,0.013220845411221186]",1
"[0.04040466425940395,0.035741470567882065,0.0656610744073987,-0.0670295773074031,0.0036765798926353455,-0.023682085238397124,0.025822677928954364,-0.09443426690995693,-0.029783970490098,-0.031657767295837407,-0.0320273905992508,0.05468015363439918,-0.04820729903876782,-0.029729957133531573,0.009602012112736702,0.004307524301111698,-0.011838547186926007,-0.006960958242416382,0.05814332198351622,0.17422915901988745,0.0639144859276712,-0.018667585495859385,0.021955508273094893,-0.04709364036098123,-0.004075142741203308,-0.020543763227760792,0.036863967031240466,-0.037430389970541,-0.006734325177967549,0.040003799274563795,0.05349503830075264,0.02966412343084812,-0.023623144999146462,0.09924827665090562,0.04214443415403366,0.14780344939790666,-0.06490212795324624,-0.0027179995551705363,0.03680226169526577,-0.03680006079375744,0.029639535769820216,-0.013245592825114727,0.0348244309425354,0.044346566498279574,0.03723503649234772,-0.018362756073474883,0.03843950480222702,0.04009474380873144,0.03690549246966839,-0.16166813503950836,0.04074283502995968,-0.0012579437636304647,0.03540685586631298,-0.04156135749071837,0.11811208426952363,-0.15420659929513933,0.05744983032345772,-0.14130381904542447,-0.06370963361114264,0.07376912236213684,0.008799547329545021,-0.04789391569793225,-0.023068299889564516,-0.07056097565218807,0.033079947577789426,-0.0044631950557231905,0.027798862662166357,-0.026916376128792763,0.11378396265208722,-0.05128813469782472,0.03696843422949314,0.04620343225542456,0.09588274806737901,-0.015944266505539418,-0.043896334990859036,-0.030262024700641633,0.03746367506682873,-0.0934258632361889,0.01392376609146595,0.020030407048761845,0.05509251654148102,0.03154403455555439,0.010137421637773515,0.05580959497019649,0.07662784121930599,-0.009987021982669831,-0.16819600891321898,0.03589596729725599,0.07012228444218636,0.051653435453772545,0.08022265932522715,0.04224952403455973,-0.10211265566758812,-0.014255139231681825,0.033190615102648736,0.08426958024501802,0.0813569162040949,0.0990060784853995,-0.03273012489080429,0.09572406467050315]",1
"[-0.034762761047617954,0.04090804420411587,-0.058911197734150024,0.07734403115781871,-0.03985872669992122,0.047912055351348085,0.11293520499020815,-0.043586706700311464,-0.022302320481024006,-0.07698790906843814,0.1270229428667914,-0.0237676931375807,0.11139231937175448,0.09314655944366347,0.17118268443102186,-0.036750820550051605,-0.06762073629281738,0.002941705963828347,0.07246994561600414,0.010447777738921683,0.009394562633877451,0.05854646336625923,0.09916873479431326,0.10293983130461791,0.0030244550011544065,-0.0899377917362885,0.04869926496493546,-0.06065988026305356,-0.06167685223573988,0.012895426543598825,-7.288106293840842E-4,-0.11544381385796111,0.054044864902442154,-0.07628956348211928,-0.08567923984744333,0.0188471767204729,-0.17872376020320438,-0.06985995452851057,-0.008024576712738384,0.052777158011767,0.00663560705090111,-0.11296615072272041,-0.05222749151289463,-0.0673740700903264,-0.028460000345314092,0.09749714894728227,0.09661723393946886,-0.14210641993717715,-0.05137926086106084,0.028242036530917343,0.1060186911543662,0.1279564227178608,0.11449827821078626,0.022385991855778477,0.046655716628513554,-0.05443287947723134,-0.07438608073756438,0.0016358847391198983,0.19474839266728272,0.01811365918679671,0.02435328709808263,0.08285031327977777,-0.1146387571299618,0.03049299514598467,-0.0023883706466718154,-0.038639475390399726,0.0024965307251973586,0.06513872590254653,0.028031957420435818,-0.0313763865693049,0.04441746933893724,0.19124318879436364,-0.060170885514129295,0.003132260319861499,0.02047875999811698,-0.08200037022205917,0.0137470042841001,0.12127838978035883,-0.04185514964840629,-0.0404107907617634,0.13981505487622187,-0.008468393294606358,-0.14411119642582806,-0.009069108827547594,0.041229764676906845,-0.04574316974983297,0.0517408137887039,-0.059524218001487585,0.016745022074742752,0.026269320821897552,-0.022473610768263992,0.03490162505344911,0.043811116367578506,0.09698042239655148,-0.010685916778377512,0.13293027496812018,-0.02840253198519349,0.029030095235529272,-0.012185105556537483,-0.014759677504612642]",1
"[0.010939175263047218,-0.1077312771230936,0.07368447259068489,0.012937127612531185,0.017551332945004106,-0.009725867421366274,0.16504555102437735,0.02081715001258999,0.1449304334819317,-0.03307787049561739,0.11357747088186443,-0.010608832846628502,0.067059246590361,-0.0019483945798128843,0.067269844468683,0.052070582984015346,-0.0049555383156985044,0.08887809352017939,0.02624728334194515,0.0203711309004575,0.09978146199136972,0.05603474727831781,-0.07420312112662941,0.011370604042895138,-0.08018482409534045,-0.15674027986824512,-0.1879262076690793,0.04292578739114106,0.10982199665158987,0.09771387977525592,-0.08069502632133663,-0.010105418507009745,0.13037066254764795,-0.009399889269843698,0.04196076397784054,-0.03127163462340832,0.010364147834479809,-0.02942292159423232,0.08578677172772586,-0.08413189323619008,-0.004511644860031083,-0.03294233465567231,0.15283800661563873,-0.2013384560123086,-0.18226298410445452,-0.1754934373893775,-0.003810092675848864,-0.07643659692257643,0.02317673759534955,0.062443456845358014,-0.11510913702659309,0.10576154524460435,0.03020069980993867,-0.04006506409496069,0.06708948849700391,0.07499347627162933,-0.04241000598995015,0.07229445752454922,0.07201877352781594,0.004059638988110237,0.07258401392027736,0.10360741340991808,-0.08275958988815546,-0.09502821392379701,0.12681403337046504,-0.02993751928443089,-0.07151878997683525,-0.016682072542607784,0.042448571883141994,0.007912248373031616,-0.11659986153244972,0.1078479930292815,-0.17929593147709966,0.07577568106353283,-0.05626955535262823,0.03877837572872522,-0.01872179057681933,-0.2217439729720354,0.00851647078525275,-0.06317770690657198,0.0876552895642817,-0.129050007177284,0.05182988382875919,-6.39632809907198E-4,0.1769553404301405,0.04828168929088861,0.0019259755499660969,-0.025213722372427583,-0.057355036260560155,-0.17343529756180942,0.021993862465023994,0.006028819014318287,0.05444293632172048,0.011487080482766032,0.08713824255391955,0.042531791143119335,-0.10620329156517982,-0.0178885271307081,-0.017773977015167475,-0.0674872889649123]",2
"[-0.1091685516294092,0.03604065970284864,-0.07872140110703185,0.008884774753823876,-0.05695450145867653,-0.047648880863562226,0.17072376748546958,-0.11233313055709004,-0.1571212561102584,-0.06249807990388945,0.05488397965928016,-0.08494135248474777,0.1427548099309206,-0.026241360348649323,-0.056254624389111996,-0.075359130743891,-0.06432520039379597,0.05088703753426671,-0.059887759387493134,-0.019755562898353674,0.03811440704157576,-0.09716954629402608,-0.06402179729775526,0.0493926836643368,0.017474427091656253,-0.011447438795585185,0.029683670145459473,0.0698899346498365,-0.09278447047108784,0.12094554211944342,0.004484246019273996,-0.012744943087454885,0.029315784166101366,-0.040306702721863985,-0.04609973181504756,0.10786390723660588,0.03330460435245186,-0.02382407581899315,0.020849759108386934,-0.013138631358742714,0.037950462428852916,-0.14891531178727746,-0.009086810983717442,0.008316791849210858,0.15849331603385508,-0.02802056964719668,0.07487534190295264,-0.08493062434718013,-0.0026224558241665363,0.06236045388504863,-0.04657206358388066,0.12668093387037516,0.0018960796296596527,-0.010979488310113084,0.04963687225244939,-0.025611468590795994,-0.08050285384524614,0.01270889863371849,0.18397972511593252,0.13920345313090365,0.0029293172992765903,0.08316208461474162,0.07811620365828276,0.0646191471023485,-0.1303752465173602,0.001753705320879817,0.030669191444758326,-0.0037119508488103747,-0.09298129635863006,0.001911839033709839,0.03156808530911803,0.13196073146536946,-4.369989037513733E-4,0.065790293389,-0.016435335739515722,-0.0874859627801925,-0.11492452793754637,0.1024926594691351,0.009979796828702092,-0.10372836684109643,0.17657012841664255,-0.03649383503943682,0.004893940407782793,-0.039926244324306026,-0.011046985673601739,0.008077938226051629,0.03759932378306985,-0.036737072048708797,-0.005587746214587241,0.1221186787206534,-0.10441188345430419,-0.028555928729474545,-0.11955441161990166,0.12510461162310094,-0.09147467749426141,0.10480269743129611,0.0902571955230087,-0.011489419033750892,-0.07117982197087258,0.03111869064741768]",1
"[-0.11603152006864548,0.1976432278752327,0.046134596690535545,0.06331170629709959,0.12261250242590904,-7.994882762432098E-4,0.025114555843174458,-0.20329151302576065,0.0053955428302288055,0.06951556820422411,0.14268181147053838,0.0989129263907671,0.16844289749860764,0.09927447140216827,-0.16915599256753922,-0.0728384293615818,-0.11461632698774338,0.02818550169467926,0.03902845270931721,-0.011555459350347519,0.0059512704610824585,-0.07654092460870743,0.04013649374246597,-0.012156624346971512,-0.027908870950341225,0.06102725863456726,-0.19148437678813934,0.12440254248213023,-0.12893811985850334,-0.08166983351111412,-0.09711878374218941,-0.0610086303204298,0.020241811405867338,0.08329624123871326,0.154766034334898,0.1347282938659191,-0.18961656093597412,-0.12061948329210281,-0.11917833494953811,-0.15288942446932197,-0.10223400220274925,-0.20380591601133347,2.4690479040145874E-4,0.05063739640172571,0.0053492262959480286,-0.010237455368041992,0.23225681483745575,-0.12133677303791046,0.1507939212024212,0.02706156298518181,-0.005428436037618667,-0.05106377229094505,-0.19885325245559216,0.07416647672653198,0.09175441972911358,-0.1654360182583332,-0.17922129482030869,0.023023823276162148,0.09986680746078491,-0.08211664482951164,0.02408994361758232,0.18362770229578018,-0.07612980902194977,0.07521787006407976,0.07979217078536749,0.18460159748792648,-0.204536534845829,0.06637906283140182,0.0971351033076644,0.14332829974591732,0.032652911730110645,0.16831084340810776,-0.03213728591799736,-0.0024843625724315643,0.27941513806581497,-0.10879803821444511,-0.1368141621351242,-0.07798720896244049,8.498057723045349E-4,-0.13708888087421656,0.3193269520998001,0.016862280666828156,-0.013368479907512665,-0.00407906249165535,0.32153622061014175,0.03988013882189989,-0.26009467244148254,0.043236758559942245,0.040853191167116165,-0.03897315263748169,-0.1283558551222086,-0.07788422144949436,-0.1262821275740862,0.03538784198462963,-0.17837070673704147,-0.19629786163568497,0.004630908370018005,0.25105584412813187,-0.08801129832863808,0.02884315839037299]",3
"[0.043287614422539866,0.055394537995258966,-0.0352173718623817,0.02579890862107277,0.015835233366427323,-0.08094623967384298,0.10463957252601783,-0.08308325071508686,0.048367017817993956,-0.0026846105232834817,0.05538333294292291,0.01758278886942814,0.05475240424275398,0.00229505302850157,-0.042145470964411895,0.02657609898597002,-0.07242278025175135,0.13071037760625281,-0.005983449394504229,-0.027008496845761936,0.12236767625436186,0.06301871288257341,0.05987409595400095,-0.058378910079287985,0.05708624538965523,-0.0459537028024594,-0.09433430391363799,0.012481151829706504,0.08754400773129116,0.08339731677745779,0.01312666895488898,-0.021985710536440214,0.07000043222215027,-0.013787889977296193,0.05171737186610698,0.023502000250543158,-0.01562446942552924,-0.0974538967013359,-0.013452864407251278,0.030745764216408133,-0.012269393960013985,-0.09553326287617286,0.02348384993771712,-0.07777098516623179,-0.037631232757121325,-0.09956170304212719,0.13191407589862744,4.5409190158049266E-4,-0.04451019185750435,-0.004662231976787249,0.044572725302229325,0.10943900154282649,0.0600652273123463,-0.09668445869659384,-0.029160459898412226,-0.019888084335252642,-0.06627110120219488,-0.052885951536397136,0.10868168057252964,-0.02555454655860861,-0.02718041846528649,0.0342728242278099,-0.0782229969277978,0.00988588248534749,0.13657575280716022,-0.033636824460700154,-0.07169052944518625,0.025310057405537614,-0.036263565470774965,0.011237408344944319,-5.871273421992858E-4,0.1112893475840489,-0.0948802525177598,0.01617931902098159,0.10406901875200371,-0.008125838699440162,-0.08912635861197486,-0.02067691305031379,-0.051602548174560066,0.039518636340896286,0.05535076713810364,-0.0642736650382479,0.025602244380085418,-0.07710052865246932,0.12679478405043482,-0.0065722156316041945,-0.04429027053217093,0.008639792529478049,0.038507063104771075,0.008810363554706177,-0.045864113482336204,-0.031059234775602816,-0.010611901928981145,6.4639945824941E-4,-0.023047642999639115,0.07339551039040089,0.05770415262474368,-0.07473102543347826,-0.03353130385900537,-0.08366590616060421]",2
"[0.007234188934995068,0.07312563377329044,0.06975992769002914,0.0696548865073257,0.07427444883311787,-0.04163030534982681,0.07917789752698606,0.009451306425035,0.03242666750318474,-0.092390445061028,0.08983047689414686,-0.13316770073854262,0.029226019913848073,-0.03697330028646522,-0.05991641587267319,-0.17267054681562713,-0.09438670623219675,-0.024271261257429916,-0.03355694406976302,0.11651243295313583,0.06699896893567509,-0.07643837874962224,0.02987826315479146,-0.14418001263402402,0.11204429317796084,-0.034407320471170046,0.061766047703309186,0.08559928050575157,-0.09415280849983294,-0.04767908766451809,-0.04976131971408095,0.10461694113392796,0.06319389463816252,0.09899108805176283,-0.1117737182519502,-0.025407695056249697,-0.06635907955933362,-0.09104173899524741,0.04262318313380496,-0.04164856553284658,0.10604111870957744,-0.18875503715955547,0.1490347402351391,-0.006988984325693713,0.04292548572023709,0.03876115940511227,-0.039194350648257464,-0.10993353070484267,0.06617329757945198,-0.10301938280463219,0.06006147650380929,-0.0817749526435768,-0.05018189520989027,-0.09171949596040778,0.07729196714030372,-0.08028924020214213,0.015950601237515606,-0.03845628144012557,0.05749826888657278,0.032369894855138324,-0.08473603013488981,0.04270818935603731,0.05472883996036317,-0.005934161547985341,-0.027248333104782634,-0.05617391669915782,0.03605818767553299,0.0344938021670613,0.03022866199413935,0.02376905818366342,0.04510279010153479,0.03465134872951441,-0.029972219348160755,-0.13906267502655584,0.050604062620550394,0.15741459507909086,-0.11843338189646602,-0.03248400008305907,0.05319828726351261,-0.042137957022835806,-0.054206767688608826,-0.05788393836701289,0.10146460454497072,-0.044004715151256986,0.11078304662886593,0.06584601745837264,-0.19589457288384438,0.008431146154180169,0.05086556009741293,0.056075380132016205,0.04214484089364608,0.06291362575979696,0.048167056093613304,0.12107355898479,-0.041158267555551395,-0.013981839331487814,0.11953896532456079,0.0405543227162626,0.06870005196995205,0.06356952877508269]",4
"[-0.02047197986394167,-0.02675518123432994,-5.974069237709046E-4,-0.20184736251831056,-0.08645686358213425,0.01987463370896876,0.16874649673700334,0.13324684351682664,0.12034315317869188,0.04841077588498593,0.0069602541625499725,-0.05332518294453621,0.010661080572754146,-0.07479232586920262,0.11070592962205411,-0.08443991616368295,-0.014800122380256653,-0.07504446730017662,0.08538342006504536,0.12504721246659756,0.2377074733376503,0.13356780111789704,-0.19025888377800584,-0.13541698381304743,-0.12861985079944135,-0.14016635268926622,-0.26466264426708225,0.1011701986193657,0.036040397733449935,-0.0239164499565959,-0.0807495627552271,-0.014337341859936716,0.17047852277755737,0.07120192758738995,-0.12067347876727581,-0.036490818858146666,-0.023291017115116122,-0.0920415522530675,0.0630721002817154,0.11946300342679024,-0.017129341140389442,-0.11124986186623574,0.059205690398812294,0.04269565343856812,-0.08555620624683798,-0.11792443357408047,-0.07282990869134665,-0.10046282708644867,0.05893112379126251,-0.015592782944440843,-0.08166431788122282,0.08070375397801399,-0.01980380499735475,-0.10898461714386941,0.21795490980148316,-0.12822189331054687,-0.15923208296298982,-0.10958322882652283,-0.09362549632787705,-0.01543997684493661,-0.09278962928801776,-0.06909728869795799,-0.12413397282361985,-0.06935269795358182,0.14082077890634537,0.2723721355199814,0.0802952096797526,-0.002875723317265511,0.13948110938072206,0.0027631204575300217,0.004380899545503781,-0.0138155996799469,-0.1348500669002533,0.028115842863917353,0.04858047477900982,-0.0840148512274027,-0.0792281560599804,-0.16333762705326083,-0.03716881200671196,0.017257354408502578,0.1901446245610714,-0.14217691197991372,-0.12203969806432724,0.0880263764411211,0.14510287791490556,0.11466095205396415,-0.02166016399860382,0.2144584219902754,0.07210934385657311,0.001467745564877987,-0.1414999544620514,0.021553782373666765,0.015305286645889283,0.20021108835935594,0.14306048899888993,0.05315242931246758,-0.06678516492247581,-0.12155039012432099,-0.07595477402210236,0.05023727342486382]",0
"[0.1469613934556643,-0.00397031793060402,0.07087101290623346,0.05794614553451538,0.03227119520306587,-0.08147776188949743,-0.01220666617155075,-0.2044602831204732,0.022977016866207123,-0.12606526600817838,0.06109906484683354,-0.021673039843638737,0.1355339189370473,0.049166712599496044,-0.037087552870313324,0.013239797204732895,-0.07467482114831606,-0.12994848067561784,0.15672184030214945,-0.08062970265746117,-0.11808954800168672,-0.01682626331845919,-0.1288352608680725,0.06172007073958714,0.009444823178152243,-0.2013024426996708,-0.134189216264834,0.007614401479562123,0.04463512574632962,0.2882351825634638,-0.08405360703667004,-0.02117063927774628,0.23880722870429355,-0.07159821937481561,0.15843765546257296,0.15346259716898203,0.0022552781738340855,-0.12318410724401474,-0.19108204450458288,-0.0827275775372982,-0.17063791553179422,0.13440711734195548,0.010819034650921822,0.012579061090946198,0.09207286188999811,0.03546749552090962,-0.22530257205168405,-0.1174886127312978,-0.011587798595428467,-0.05953818404426177,0.15301804492870966,0.21485723182559013,0.1825911464790503,0.06430906554063161,-0.07924013709028561,-0.03025324021776517,0.04756291086475054,0.16431394467751184,-0.11956578741470972,-0.0055456627160310745,-0.02060773984218637,0.10061089073618253,-0.1654455065727234,-0.25874849408864975,0.08206252753734589,-0.015697444478670754,-0.05390523622433344,0.08117722471555074,-0.15536949907739955,-0.01599536339441935,-0.037744647512833275,0.10841847086946169,-0.08769387627641359,-0.1495080441236496,0.07962638636430104,0.02738062043984731,-0.026302362869804103,0.03800037732192625,0.015732775636327762,-0.00800048808256785,0.09960493724793196,-0.07516955335934956,-0.14600056161483127,-0.04375986258188883,0.05400950213273366,0.2726942387719949,-0.14693679412206012,0.009297922253608704,0.09865617255369821,0.06360161242385705,-0.09552640561014414,-0.026711093882719673,0.017551374932130177,-0.040074978644649185,0.2860326344768206,-0.1531502865254879,-0.035743990913033485,-0.16330201427141824,0.04725718374053637,-0.1994298646847407]",1
"[-0.03744459928323825,-0.021028841690470774,0.0720085168723017,-0.06780582121185337,0.018287374735033758,-0.012388914008624852,0.10215371680290748,4.729269615684946E-4,0.030978015934427578,0.09252825945926209,0.006105792398254076,-0.017320147405068077,0.1000321766672035,-0.04377206573068785,0.08495201639986286,-0.057915522331313696,-0.11931957677006721,0.03508995155182977,0.029964424553327262,0.07002365278700987,-0.010840707458555698,0.014190633703644076,0.01152168361780544,0.012544324699168403,-0.07871273656686147,-0.12626399551906312,-1.4136359095573425E-4,0.04277424234896898,-0.025706255750264972,0.007343319865564505,4.436824625978867E-5,-0.08663304165626565,0.10318355382575342,-0.06244513268272082,-0.050965371231238045,0.03440284597066541,-0.09477791828491414,-0.10877446787587056,-0.041287802276201546,0.05065277564184119,-0.020473876347144444,-0.030876806704327464,-0.028634100376317896,0.044613235707705215,6.8992228868107E-4,-0.1263671830917398,0.018557043435672917,-0.11164865177124739,-0.109003135546421,0.11602047248743474,0.0542792109772563,0.061134291967997946,0.05574485993323226,0.023043629092474777,0.08983297382170954,-0.10069534331948185,-0.15630140155553818,-0.11548640516897042,-0.028915717150084674,-0.030843854881823063,-0.036479806217054524,0.033357189560774714,0.02493883102821807,-0.009886969812214375,0.06362494515875974,0.0565923413572212,-0.023913033384208877,-0.009803753540230293,0.03542365630467732,0.013386429365103442,0.03564898875386764,-0.002079799848919113,-0.032200947093466915,0.0714732522125511,-0.04480534954927862,0.016472177114337683,0.046688418913011745,-0.009250078505525986,-0.0945832629998525,-0.054653064786786366,0.057211728456119694,-0.05805358259628216,-0.04197454615496099,0.04908755452682574,0.12989159859716892,0.010549832242152963,0.0583015348141392,-0.01713088791196545,0.02621196831266085,0.03178232194234927,-0.14390866846467057,0.02400163926843864,0.08205386817765732,0.13905137984935814,0.02009433259566625,0.04509060732865085,-0.15774010118911974,-7.702067183951536E-4,-0.021798832962910332,0.0036059038260039715]",1
